bin,m/z,Depth0
4095,12.217710406659569,0
4096,12.223956679771591,0
4097,12.23020454917115,0
4098,12.23645401485824,0
4099,12.242705076832866,0
4100,12.248957735095017,0
4101,12.255211989644703,0
4102,12.26146784048192,0
4103,12.267725287606668,0
4104,12.273984331018951,0
4105,12.280244970718766,0
4106,12.286507206706109,0
4107,12.292771038980986,0
4108,12.299036467543393,0
4109,12.305303492393335,0
4110,12.311572113530808,0
4111,12.317842330955811,0
4112,12.324114144668343,0
4113,12.330387554668407,0
4114,12.336662560956013,0
4115,12.342939163531144,0
4116,12.349217362393805,0
4117,12.355497157543997,0
4118,12.361778548981723,0
4119,12.368061536706987,0
4120,12.374346120719776,0
4121,12.380632301020096,0
4122,12.386920077607948,0
4123,12.393209450483335,0
4124,12.399500419646259,0
4125,12.405792985096705,0
4126,12.412087146834685,0
4127,12.418382904860197,0
4128,12.424680259173241,0
4129,12.43097920977382,0
4130,12.43727975666193,0
4131,12.443581899837566,0
4132,12.449885639300737,0
4133,12.456190975051438,0
4134,12.462497907089679,0
4135,12.468806435415447,0
4136,12.475116560028747,0
4137,12.481428280929574,0
4138,12.487741598117937,0
4139,12.494056511593838,0
4140,12.500373021357264,0
4141,12.506691127408219,0
4142,12.513010829746708,0
4143,12.51933212837273,0
4144,12.52565502328629,0
4145,12.531979514487372,0
4146,12.53830560197599,0
4147,12.54463328575214,0
4148,12.55096256581582,0
4149,12.557293442167035,0
4150,12.56362591480578,0
4151,12.569959983732053,0
4152,12.576295648945862,0
4153,12.582632910447202,0
4154,12.588971768236076,0
4155,12.595312222312481,0
4156,12.601654272676416,0
4157,12.607997919327882,0
4158,12.614343162266879,0
4159,12.620690001493417,0
4160,12.62703843700748,0
4161,12.633388468809073,0
4162,12.639740096898198,0
4163,12.646093321274856,0
4164,12.652448141939052,0
4165,12.658804558890774,0
4166,12.665162572130024,0
4167,12.67152218165681,0
4168,12.677883387471127,0
4169,12.684246189572983,0
4170,12.690610587962357,0
4171,12.69697658263927,0
4172,12.703344173603716,0
4173,12.709713360855691,0
4174,12.716084144395204,0
4175,12.722456524222244,0
4176,12.728830500336816,0
4177,12.735206072738919,0
4178,12.741583241428552,0
4179,12.747962006405725,0
4180,12.754342367670425,0
4181,12.760724325222656,0
4182,12.767107879062415,0
4183,12.77349302918971,0
4184,12.779879775604543,0
4185,12.786268118306902,0
4186,12.792658057296789,0
4187,12.79904959257421,0
4188,12.805442724139164,0
4189,12.811837451991657,0
4190,12.818233776131667,0
4191,12.824631696559218,0
4192,12.831031213274297,0
4193,12.837432326276911,0
4194,12.843835035567059,0
4195,12.850239341144736,0
4196,12.856645243009945,0
4197,12.863052741162685,0
4198,12.869461835602953,0
4199,12.875872526330763,0
4200,12.8822848133461,0
4201,12.888698696648968,0
4202,12.895114176239362,0
4203,12.901531252117294,0
4204,12.907949924282764,0
4205,12.914370192735758,0
4206,12.920792057476282,0
4207,12.92721551850434,0
4208,12.93364057581993,0
4209,12.94006722942306,0
4210,12.946495479313707,0
4211,12.952925325491893,0
4212,12.95935676795761,0
4213,12.96578980671086,0
4214,12.972224441751644,0
4215,12.978660673079958,0
4216,12.985098500695802,0
4217,12.991537924599179,0
4218,12.997978944790088,0
4219,13.004421561268531,0
4220,13.010865774034503,0
4221,13.017311583088008,0
4222,13.023758988429044,0
4223,13.030207990057608,0
4224,13.036658587973713,0
4225,13.043110782177346,0
4226,13.049564572668508,0
4227,13.0560199594472,0
4228,13.062476942513428,0
4229,13.068935521867186,0
4230,13.075395697508476,0
4231,13.081857469437299,0
4232,13.088320837653653,0
4233,13.094785802157539,0
4234,13.101252362948959,0
4235,13.10772052002791,0
4236,13.11419027339439,0
4237,13.120661623048404,0
4238,13.127134568989948,0
4239,13.133609111219029,0
4240,13.140085249735638,0
4241,13.146562984539777,0
4242,13.15304231563145,0
4243,13.159523243010652,0
4244,13.166005766677394,0
4245,13.172489886631661,0
4246,13.17897560287346,0
4247,13.18546291540279,0
4248,13.191951824219649,0
4249,13.198442329324047,0
4250,13.204934430715975,0
4251,13.211428128395433,0
4252,13.217923422362423,0
4253,13.224420312616946,0
4254,13.230918799159003,0
4255,13.23741888198859,0
4256,13.243920561105707,0
4257,13.250423836510357,0
4258,13.256928708202539,0
4259,13.263435176182256,0
4260,13.2699432404495,0
4261,13.276452901004278,0
4262,13.282964157846587,0
4263,13.289477010976427,0
4264,13.295991460393802,0
4265,13.302507506098706,0
4266,13.309025148091143,0
4267,13.31554438637111,0
4268,13.322065220938605,0
4269,13.328587651793638,0
4270,13.335111678936203,0
4271,13.341637302366298,0
4272,13.348164522083925,0
4273,13.354693338089083,0
4274,13.361223750381777,0
4275,13.367755758962,0
4276,13.374289363829755,0
4277,13.38082456498504,0
4278,13.387361362427859,0
4279,13.393899756158211,0
4280,13.400439746176094,0
4281,13.406981332481507,0
4282,13.413524515074451,0
4283,13.42006929395493,0
4284,13.426615669122942,0
4285,13.433163640578483,0
4286,13.439713208321555,0
4287,13.446264372352152,0
4288,13.452817132670289,0
4289,13.459371489275961,0
4290,13.46592744216916,0
4291,13.472484991349893,0
4292,13.479044136818155,0
4293,13.48560487857395,0
4294,13.49216721661728,0
4295,13.49873115094814,0
4296,13.50529668156653,0
4297,13.511863808472453,0
4298,13.518432531665908,0
4299,13.525002851146898,0
4300,13.531574766915416,0
4301,13.538148278971466,0
4302,13.544723387315047,0
4303,13.55130009194616,0
4304,13.55787839286481,0
4305,13.564458290070988,0
4306,13.571039783564697,0
4307,13.57762287334593,0
4308,13.584207559414702,0
4309,13.590793841771012,0
4310,13.597381720414846,0
4311,13.603971195346215,0
4312,13.610562266565115,0
4313,13.617154934071547,0
4314,13.623749197865514,0
4315,13.63034505794701,0
4316,13.636942514316036,0
4317,13.643541566972596,0
4318,13.650142215916686,0
4319,13.656744461148312,0
4320,13.663348302667467,0
4321,13.669953740474154,0
4322,13.676560774568372,0
4323,13.683169404950123,0
4324,13.689779631619407,0
4325,13.69639145457622,0
4326,13.703004873820566,0
4327,13.709619889352437,0
4328,13.716236501171847,0
4329,13.72285470927879,0
4330,13.729474513673264,0
4331,13.736095914355268,0
4332,13.742718911324804,0
4333,13.749343504581873,0
4334,13.755969694126476,0
4335,13.76259747995861,0
4336,13.769226862078272,0
4337,13.775857840485468,0
4338,13.782490415180195,0
4339,13.789124586162458,0
4340,13.795760353432248,0
4341,13.80239771698957,0
4342,13.809036676834426,0
4343,13.815677232966813,0
4344,13.822319385386734,0
4345,13.828963134094185,0
4346,13.83560847908916,0
4347,13.842255420371673,0
4348,13.84890395794172,0
4349,13.8555540917993,0
4350,13.86220582194441,0
4351,13.868859148377052,0
4352,13.875514071097223,0
4353,13.882170590104929,0
4354,13.888828705400169,0
4355,13.895488416982937,0
4356,13.902149724853237,0
4357,13.90881262901107,0
4358,13.915477129456432,0
4359,13.922143226189332,0
4360,13.92881091920976,0
4361,13.935480208517719,0
4362,13.94215109411321,0
4363,13.948823575996233,0
4364,13.955497654166791,0
4365,13.962173328624878,0
4366,13.968850599370489,0
4367,13.975529466403641,0
4368,13.982209929724322,0
4369,13.988891989332544,0
4370,13.995575645228286,0
4371,14.002260897411563,0
4372,14.008947745882372,0
4373,14.015636190640713,0
4374,14.02232623168659,0
4375,14.029017869019995,0
4376,14.035711102640931,0
4377,14.0424059325494,0
4378,14.049102358745401,0
4379,14.055800381228936,0
4380,14.0625,0
4381,14.069201215058596,0
4382,14.075904026404723,0
4383,14.082608434038383,0
4384,14.089314437959578,0
4385,14.096022038168297,0
4386,14.10273123466455,0
4387,14.109442027448337,0
4388,14.116154416519654,0
4389,14.122868401878511,0
4390,14.12958398352489,0
4391,14.136301161458805,0
4392,14.14301993568025,0
4393,14.149740306189228,0
4394,14.15646227298574,0
4395,14.163185836069783,0
4396,14.169910995441356,0
4397,14.176637751100461,0
4398,14.183366103047097,0
4399,14.19009605128127,0
4400,14.19682759580297,0
4401,14.203560736612202,0
4402,14.210295473708966,0
4403,14.217031807093262,0
4404,14.223769736765094,0
4405,14.23050926272445,0
4406,14.237250384971341,0
4407,14.24399310350576,0
4408,14.250737418327716,0
4409,14.257483329437209,0
4410,14.264230836834228,0
4411,14.270979940518776,0
4412,14.277730640490859,0
4413,14.284482936750472,0
4414,14.291236829297624,0
4415,14.2979923181323,0
4416,14.304749403254508,0
4417,14.31150808466425,0
4418,14.318268362361524,0
4419,14.325030236346333,0
4420,14.331793706618669,0
4421,14.338558773178537,0
4422,14.345325436025938,0
4423,14.352093695160871,0
4424,14.358863550583335,0
4425,14.365635002293331,0
4426,14.37240805029086,0
4427,14.379182694575915,0
4428,14.385958935148507,0
4429,14.392736772008638,0
4430,14.399516205156292,0
4431,14.406297234591475,0
4432,14.413079860314195,0
4433,14.419864082324446,0
4434,14.426649900622234,0
4435,14.433437315207545,0
4436,14.440226326080392,0
4437,14.44701693324077,0
4438,14.45380913668868,0
4439,14.460602936424124,0
4440,14.467398332447098,0
4441,14.474195324757604,0
4442,14.48099391335564,0
4443,14.48779409824121,0
4444,14.49459587941431,0
4445,14.501399256874942,0
4446,14.508204230623107,0
4447,14.5150108006588,0
4448,14.521818966982028,0
4449,14.528628729592794,0
4450,14.535440088491086,0
4451,14.542253043676906,0
4452,14.54906759515026,0
4453,14.55588374291115,0
4454,14.562701486959574,0
4455,14.569520827295525,0
4456,14.576341763919004,0
4457,14.583164296830018,0
4458,14.589988426028565,0
4459,14.59681415151465,0
4460,14.603641473288256,0
4461,14.610470391349399,0
4462,14.617300905698071,0
4463,14.624133016334273,0
4464,14.630966723258014,0
4465,14.637802026469283,0
4466,14.644638925968085,0
4467,14.651477421754416,0
4468,14.658317513828278,0
4469,14.665159202189681,0
4470,14.67200248683861,0
4471,14.678847367775068,0
4472,14.685693844999058,0
4473,14.692541918510582,0
4474,14.699391588309643,0
4475,14.70624285439623,0
4476,14.713095716770347,0
4477,14.719950175431997,0
4478,14.72680623038118,0
4479,14.7336638816179,0
4480,14.740523129142144,0
4481,14.747383972953923,0
4482,14.754246413053233,0
4483,14.761110449440071,0
4484,14.767976082114448,0
4485,14.774843311076353,0
4486,14.78171213632579,0
4487,14.78858255786276,0
4488,14.795454575687257,0
4489,14.802328189799297,0
4490,14.80920340019886,0
4491,14.816080206885959,0
4492,14.822958609860583,0
4493,14.829838609122744,0
4494,14.836720204672442,0
4495,14.843603396509666,0
4496,14.850488184634418,0
4497,14.857374569046705,0
4498,14.864262549746524,0
4499,14.871152126733882,0
4500,14.87804330000876,0
4501,14.884936069571177,0
4502,14.89183043542112,0
4503,14.898726397558598,0
4504,14.90562395598361,0
4505,14.912523110696153,0
4506,14.919423861696227,0
4507,14.926326208983832,0
4508,14.93323015255897,0
4509,14.940135692421643,0
4510,14.947042828571844,0
4511,14.953951561009577,0
4512,14.960861889734842,0
4513,14.967773814747634,0
4514,14.97468733604797,0
4515,14.98160245363583,0
4516,14.988519167511223,0
4517,14.995437477674143,0
4518,15.002357384124599,0
4519,15.009278886862592,0
4520,15.016201985888111,0
4521,15.023126681201159,0
4522,15.03005297280174,0
4523,15.036980860689853,0
4524,15.043910344865504,0
4525,15.050841425328683,0
4526,15.057774102079392,0
4527,15.064708375117634,0
4528,15.071644244443409,0
4529,15.078581710056717,0
4530,15.085520771957555,0
4531,15.092461430145924,0
4532,15.099403684621826,0
4533,15.106347535385256,0
4534,15.113292982436228,0
4535,15.120240025774724,0
4536,15.127188665400752,0
4537,15.134138901314309,0
4538,15.141090733515401,0
4539,15.148044162004032,0
4540,15.154999186780188,0
4541,15.161955807843869,0
4542,15.168914025195088,0
4543,15.175873838833839,0
4544,15.182835248760126,0
4545,15.18979825497394,0
4546,15.196762857475289,0
4547,15.203729056264166,0
4548,15.210696851340577,0
4549,15.217666242704523,0
4550,15.224637230355997,0
4551,15.231609814295002,0
4552,15.23858399452154,0
4553,15.245559771035609,0
4554,15.252537143837214,0
4555,15.259516112926347,0
4556,15.266496678303012,0
4557,15.27347883996721,0
4558,15.280462597918934,0
4559,15.287447952158201,0
4560,15.294434902684994,0
4561,15.30142344949931,0
4562,15.308413592601168,0
4563,15.315405331990554,0
4564,15.322398667667478,0
4565,15.32939359963193,0
4566,15.336390127883913,0
4567,15.343388252423427,0
4568,15.350387973250475,0
4569,15.357389290365056,0
4570,15.364392203767167,0
4571,15.371396713456809,0
4572,15.378402819433983,0
4573,15.38541052169869,0
4574,15.39241982025093,0
4575,15.3994307150907,0
4576,15.406443206218002,0
4577,15.413457293632835,0
4578,15.420472977335196,0
4579,15.4274902573251,0
4580,15.43450913360253,0
4581,15.441529606167483,0
4582,15.448551675019976,0
4583,15.45557534016,0
4584,15.462600601587559,0
4585,15.469627459302647,0
4586,15.476655913305267,0
4587,15.483685963595418,0
4588,15.490717610173101,0
4589,15.49775085303832,0
4590,15.504785692191067,0
4591,15.511822127631346,0
4592,15.518860159359157,0
4593,15.525899787374499,0
4594,15.532941011677377,0
4595,15.539983832267783,0
4596,15.547028249145722,0
4597,15.554074262311191,0
4598,15.56112187176419,0
4599,15.56817107750473,0
4600,15.575221879532787,0
4601,15.582274277848384,0
4602,15.589328272451514,0
4603,15.596383863342174,0
4604,15.60344105052037,0
4605,15.610499833986095,0
4606,15.61756021373935,0
4607,15.624622189780139,0
4608,15.631685762108459,0
4609,15.638750930724314,0
4610,15.645817695627697,0
4611,15.652886056818613,0
4612,15.659956014297059,0
4613,15.667027568063038,0
4614,15.674100718116552,0
4615,15.681175464457596,0
4616,15.68825180708617,0
4617,15.695329746002276,0
4618,15.702409281205913,0
4619,15.709490412697088,0
4620,15.716573140475782,0
4621,15.723657464542015,0
4622,15.730743384895781,0
4623,15.737830901537079,0
4624,15.74492001446591,0
4625,15.752010723682272,0
4626,15.759103029186164,0
4627,15.76619693097759,0
4628,15.773292429056545,0
4629,15.780389523423036,0
4630,15.787488214077056,0
4631,15.794588501018607,0
4632,15.801690384247692,0
4633,15.808793863764308,0
4634,15.815898939568457,0
4635,15.823005611660136,0
4636,15.830113880039347,0
4637,15.83722374470609,0
4638,15.844335205660364,0
4639,15.851448262902167,0
4640,15.858562916431506,0
4641,15.865679166248375,0
4642,15.872797012352777,0
4643,15.879916454744711,0
4644,15.887037493424181,0
4645,15.894160128391178,0
4646,15.901284359645707,0
4647,15.908410187187767,0
4648,15.91553761101736,0
4649,15.922666631134488,0
4650,15.929797247539145,0
4651,15.936929460231333,0
4652,15.944063269211053,0
4653,15.951198674478304,0
4654,15.958335676033093,0
4655,15.965474273875408,0
4656,15.972614468005254,0
4657,15.979756258422634,0
4658,15.986899645127538,0
4659,15.994044628119989,0
4660,16.001191207399962,0
4661,16.008339382967467,0
4662,16.015489154822507,0
4663,16.022640522965073,0
4664,16.029793487395178,0
4665,16.036948048112816,0
4666,16.04410420511798,0
4667,16.05126195841068,0
4668,16.058421307990905,0
4669,16.06558225385867,0
4670,16.072744796013968,0
4671,16.07990893445679,0
4672,16.08707466918714,0
4673,16.094242000205032,0
4674,16.101410927510457,0
4675,16.10858145110341,0
4676,16.11575357098389,0
4677,16.122927287151903,0
4678,16.130102599607447,0
4679,16.13727950835053,0
4680,16.144458013381147,0
4681,16.151638114699285,0
4682,16.158819812304962,0
4683,16.166003106198165,0
4684,16.173187996378907,0
4685,16.18037448284718,0
4686,16.18756256560298,0
4687,16.194752244646317,0
4688,16.20194351997718,0
4689,16.20913639159558,0
4690,16.216330859501515,0
4691,16.223526923694973,0
4692,16.23072458417596,0
4693,16.23792384094449,0
4694,16.24512469400055,0
4695,16.252327143344143,0
4696,16.25953118897526,0
4697,16.266736830893908,0
4698,16.273944069100086,0
4699,16.281152903593807,0
4700,16.28836333437506,0
4701,16.295575361443834,0
4702,16.30278898480015,0
4703,16.310004204443988,0
4704,16.317221020375367,0
4705,16.32443943259428,0
4706,16.33165944110071,0
4707,16.338881045894684,0
4708,16.346104246976186,0
4709,16.353329044345223,0
4710,16.360555438001793,0
4711,16.367783427945884,0
4712,16.37501301417752,0
4713,16.382244196696675,0
4714,16.389476975503374,0
4715,16.396711350597602,0
4716,16.403947321979356,0
4717,16.411184889648638,0
4718,16.418424053605456,0
4719,16.425664813849814,0
4720,16.4329071703817,0
4721,16.44015112320111,0
4722,16.447396672308063,0
4723,16.45464381770254,0
4724,16.461892559384555,0
4725,16.4691428973541,0
4726,16.476394831611174,0
4727,16.483648362155783,0
4728,16.490903488987918,0
4729,16.498160212107592,0
4730,16.5054185315148,0
4731,16.512678447209527,0
4732,16.5199399591918,0
4733,16.527203067461592,0
4734,16.534467772018925,0
4735,16.54173407286379,0
4736,16.54900196999618,0
4737,16.556271463416103,0
4738,16.563542553123554,0
4739,16.57081523911855,0
4740,16.578089521401072,0
4741,16.58536539997112,0
4742,16.59264287482871,0
4743,16.59992194597382,0
4744,16.60720261340647,0
4745,16.614484877126657,0
4746,16.621768737134364,0
4747,16.62905419342961,0
4748,16.636341246012382,0
4749,16.643629894882693,0
4750,16.650920140040533,0
4751,16.658211981485902,0
4752,16.665505419218807,0
4753,16.672800453239237,0
4754,16.680097083547206,0
4755,16.68739531014271,0
4756,16.69469513302573,0
4757,16.70199655219629,0
4758,16.709299567654384,0
4759,16.71660417940001,0
4760,16.723910387433172,0
4761,16.731218191753857,0
4762,16.738527592362082,0
4763,16.74583858925783,0
4764,16.75315118244112,0
4765,16.760465371911938,0
4766,16.76778115767028,0
4767,16.775098539716165,0
4768,16.782417518049574,0
4769,16.78973809267052,0
4770,16.797060263579,0
4771,16.804384030775005,0
4772,16.811709394258546,0
4773,16.819036354029613,0
4774,16.82636491008822,0
4775,16.83369506243436,0
4776,16.841026811068012,0
4777,16.848360155989216,0
4778,16.85569509719794,0
4779,16.863031634694206,0
4780,16.870369768478003,0
4781,16.877709498549326,0
4782,16.885050824908184,0
4783,16.89239374755457,0
4784,16.899738266488495,0
4785,16.90708438170995,0
4786,16.91443209321893,0
4787,16.92178140101545,0
4788,16.929132305099497,0
4789,16.93648480547108,0
4790,16.943838902130196,0
4791,16.951194595076835,0
4792,16.958551884311014,0
4793,16.965910769832718,0
4794,16.97327125164196,0
4795,16.980633329738726,0
4796,16.987997004123027,0
4797,16.995362274794864,0
4798,17.002729141754227,0
4799,17.01009760500113,0
4800,17.017467664535562,0
4801,17.024839320357522,0
4802,17.032212572467017,0
4803,17.03958742086404,0
4804,17.0469638655486,0
4805,17.054341906520694,0
4806,17.061721543780312,0
4807,17.069102777327466,0
4808,17.076485607162148,0
4809,17.083870033284366,0
4810,17.09125605569412,0
4811,17.098643674391397,0
4812,17.106032889376213,0
4813,17.113423700648553,0
4814,17.12081610820843,0
4815,17.128210112055836,0
4816,17.13560571219077,0
4817,17.143002908613244,0
4818,17.150401701323243,0
4819,17.157802090320782,0
4820,17.165204075605853,0
4821,17.172607657178446,0
4822,17.180012835038582,0
4823,17.18741960918624,0
4824,17.194827979621436,0
4825,17.202237946344166,0
4826,17.20964950935442,0
4827,17.21706266865221,0
4828,17.22447742423753,0
4829,17.231893776110386,0
4830,17.239311724270774,0
4831,17.246731268718687,0
4832,17.25415240945414,0
4833,17.261575146477114,0
4834,17.26899947978763,0
4835,17.27642540938567,0
4836,17.28385293527124,0
4837,17.291282057444356,0
4838,17.29871277590499,0
4839,17.306145090653164,0
4840,17.313579001688872,0
4841,17.3210145090121,0
4842,17.32845161262287,0
4843,17.335890312521165,0
4844,17.343330608707,0
4845,17.350772501180366,0
4846,17.358215989941257,0
4847,17.365661074989685,0
4848,17.37310775632564,0
4849,17.380556033949134,0
4850,17.38800590786016,0
4851,17.39545737805871,0
4852,17.402910444544794,0
4853,17.41036510731841,0
4854,17.41782136637956,0
4855,17.425279221728236,0
4856,17.432738673364444,0
4857,17.44019972128819,0
4858,17.447662365499465,0
4859,17.455126605998284,0
4860,17.46259244278462,0
4861,17.470059875858485,0
4862,17.477528905219895,0
4863,17.484999530868826,0
4864,17.492471752805294,0
4865,17.499945571029297,0
4866,17.507420985540826,0
4867,17.51489799633989,0
4868,17.52237660342648,0
4869,17.52985680680061,0
4870,17.53733860646227,0
4871,17.544822002411458,0
4872,17.55230699464818,0
4873,17.559793583172425,0
4874,17.56728176798422,0
4875,17.574771549083533,0
4876,17.582262926470378,0
4877,17.589755900144763,0
4878,17.59725047010667,0
4879,17.604746636356126,0
4880,17.612244398893097,0
4881,17.6197437577176,0
4882,17.627244712829643,0
4883,17.634747264229212,0
4884,17.64225141191632,0
4885,17.649757155890956,0
4886,17.65726449615312,0
4887,17.664773432702823,0
4888,17.67228396554005,0
4889,17.679796094664816,0
4890,17.687309820077115,0
4891,17.694825141776935,0
4892,17.702342059764298,0
4893,17.709860574039176,0
4894,17.717380684601608,0
4895,17.724902391451558,0
4896,17.732425694589047,11
4897,17.73995059401406,27
4898,17.747477089726605,25
4899,17.755005181726695,40
4900,17.762534870014306,56
4901,17.770066154589447,60
4902,17.777599035452123,57
4903,17.78513351260233,50
4904,17.79266958604008,51
4905,17.800207255765347,30
4906,17.807746521778146,61
4907,17.815287384078488,48
4908,17.822829842666348,51
4909,17.83037389754175,39
4910,17.837919548704686,50
4911,17.845466796155144,41
4912,17.853015639893137,34
4913,17.86056607991866,65
4914,17.868118116231727,55
4915,17.875671748832314,53
4916,17.883226977720437,48
4917,17.890783802896088,54
4918,17.89834222435927,66
4919,17.905902242109995,64
4920,17.91346385614824,65
4921,17.921027066474018,56
4922,17.928591873087335,51
4923,17.936158275988177,42
4924,17.943726275176562,54
4925,17.951295870652466,42
4926,17.9588670624159,57
4927,17.966439850466877,44
4928,17.974014234805377,52
4929,17.981590215431417,39
4930,17.989167792344986,61
4931,17.996746965546084,67
4932,18.00432773503471,75
4933,18.01191010081087,80
4934,18.019494062874575,72
4935,18.027079621225795,76
4936,18.034666775864558,88
4937,18.042255526790843,82
4938,18.049845874004664,88
4939,18.057437817506027,72
4940,18.06503135729491,77
4941,18.07262649337132,84
4942,18.080223225735274,91
4943,18.08782155438675,88
4944,18.095421479325775,68
4945,18.103023000552316,83
4946,18.11062611806639,68
4947,18.118230831868,59
4948,18.125837141957135,71
4949,18.13344504833381,76
4950,18.141054550998017,68
4951,18.148665649949752,72
4952,18.156278345189016,90
4953,18.16389263671582,73
4954,18.17150852453015,81
4955,18.17912600863201,74
4956,18.186745089021407,84
4957,18.194365765698333,80
4958,18.201988038662787,65
4959,18.209611907914788,65
4960,18.217237373454303,64
4961,18.22486443528136,84
4962,18.232493093395945,60
4963,18.240123347798058,64
4964,18.247755198487717,88
4965,18.255388645464894,63
4966,18.263023688729604,79
4967,18.270660328281853,71
4968,18.278298564121624,108
4969,18.285938396248945,66
4970,18.29357982466378,69
4971,18.301222849366148,72
4972,18.30886747035605,71
4973,18.31651368763349,77
4974,18.324161501198457,77
4975,18.331810911050955,80
4976,18.339461917190988,77
4977,18.347114519618547,81
4978,18.354768718333638,77
4979,18.362424513336276,76
4980,18.37008190462643,76
4981,18.377740892204123,91
4982,18.38540147606934,99
4983,18.393063656222093,129
4984,18.40072743266239,130
4985,18.408392805390204,151
4986,18.416059774405547,129
4987,18.423728339708433,150
4988,18.43139850129884,172
4989,18.4390702591768,181
4990,18.44674361334227,182
4991,18.454418563795276,206
4992,18.46209511053581,176
4993,18.469773253563886,183
4994,18.477452992879495,169
4995,18.485134328482626,145
4996,18.492817260373297,153
4997,18.500501788551492,165
4998,18.508187913017228,152
4999,18.515875633770495,181
5000,18.523564950811284,150
5001,18.531255864139617,159
5002,18.53894837375547,160
5003,18.546642479658857,129
5004,18.55433818184979,150
5005,18.56203548032824,159
5006,18.569734375094228,154
5007,18.577434866147744,142
5008,18.58513695348879,151
5009,18.59284063711738,148
5010,18.600545917033482,150
5011,18.60825279323713,149
5012,18.615961265728302,138
5013,18.623671334507016,156
5014,18.63138299957326,163
5015,18.63909626092703,179
5016,18.646811118568337,188
5017,18.654527572497166,159
5018,18.662245622713538,149
5019,18.669965269217442,154
5020,18.67768651200887,141
5021,18.685409351087838,149
5022,18.69313378645433,136
5023,18.70085981810835,117
5024,18.70858744604992,134
5025,18.716316670279006,127
5026,18.724047490795634,147
5027,18.731779907599783,172
5028,18.739513920691465,151
5029,18.747249530070693,157
5030,18.754986735737432,156
5031,18.762725537691715,171
5032,18.770465935933526,216
5033,18.778207930462873,245
5034,18.785951521279756,234
5035,18.79369670838416,281
5036,18.801443491776105,257
5037,18.80919187145557,275
5038,18.81694184742258,280
5039,18.82469341967712,267
5040,18.832446588219184,285
5041,18.840201353048787,274
5042,18.847957714165915,240
5043,18.855715671570575,238
5044,18.86347522526278,248
5045,18.871236375242503,249
5046,18.878999121509764,292
5047,18.88676346406455,249
5048,18.89452940290687,241
5049,18.902296938036727,223
5050,18.91006606945411,235
5051,18.917836797159033,214
5052,18.925609121151478,216
5053,18.933383041431462,246
5054,18.94115855799898,240
5055,18.94893567085402,231
5056,18.9567143799966,210
5057,18.964494685426708,222
5058,18.97227658714435,210
5059,18.98006008514953,334
5060,18.98784517944223,842
5061,18.995631870022468,974
5062,19.00342015689023,575
5063,19.011210040045533,391
5064,19.01900151948837,341
5065,19.02679459521873,303
5066,19.034589267236626,245
5067,19.04238553554205,240
5068,19.050183400135005,231
5069,19.0579828610155,320
5070,19.06578391818352,277
5071,19.073586571639076,220
5072,19.081390821382158,212
5073,19.08919666741278,224
5074,19.097004109730936,192
5075,19.10481314833661,189
5076,19.11262378322983,205
5077,19.12043601441057,167
5078,19.12824984187885,187
5079,19.136065265634663,194
5080,19.143882285678,190
5081,19.151700902008876,271
5082,19.159521114627278,219
5083,19.167342923533216,242
5084,19.17516632872669,234
5085,19.182991330207685,224
5086,19.19081792797622,240
5087,19.19864612203228,250
5088,19.206475912375872,244
5089,19.214307299007,247
5090,19.222140281925657,216
5091,19.22997486113185,203
5092,19.23781103662557,225
5093,19.245648808406827,222
5094,19.253488176475617,230
5095,19.261329140831933,201
5096,19.269171701475784,220
5097,19.277015858407164,199
5098,19.28486161162608,167
5099,19.29270896113253,193
5100,19.300557906926503,190
5101,19.308408449008017,183
5102,19.31626058737705,206
5103,19.32411432203363,168
5104,19.331969652977737,190
5105,19.33982658020937,180
5106,19.34768510372854,182
5107,19.355545223535238,170
5108,19.363406939629463,169
5109,19.371270252011232,158
5110,19.379135160680523,182
5111,19.387001665637353,197
5112,19.39486976688171,206
5113,19.402739464413603,193
5114,19.41061075823303,194
5115,19.418483648339983,193
5116,19.42635813473447,156
5117,19.434234217416485,166
5118,19.442111896386038,169
5119,19.449991171643124,147
5120,19.457872043187734,141
5121,19.465754511019885,154
5122,19.473638575139557,141
5123,19.48152423554677,177
5124,19.489411492241516,152
5125,19.497300345223785,171
5126,19.505190794493593,172
5127,19.513082840050917,170
5128,19.52097648189579,159
5129,19.528871720028192,158
5130,19.53676855444812,132
5131,19.544666985155587,144
5132,19.55256701215058,139
5133,19.56046863543311,117
5134,19.568371855003175,112
5135,19.57627667086076,114
5136,19.584183083005886,128
5137,19.592091091438537,107
5138,19.600000696158727,132
5139,19.60791189716645,126
5140,19.615824694461697,107
5141,19.62373908804448,112
5142,19.631655077914793,101
5143,19.63957266407264,108
5144,19.647491846518022,104
5145,19.65541262525093,113
5146,19.663335000271374,112
5147,19.671258971579334,99
5148,19.67918453917484,90
5149,19.687111703057884,91
5150,19.695040463228448,92
5151,19.702970819686552,73
5152,19.710902772432178,89
5153,19.718836321465346,93
5154,19.726771466786047,81
5155,19.73470820839427,81
5156,19.742646546290032,76
5157,19.75058648047332,72
5158,19.758528010944147,72
5159,19.766471137702506,82
5160,19.774415860748388,82
5161,19.782362180081808,86
5162,19.790310095702754,51
5163,19.798259607611243,70
5164,19.80621071580726,82
5165,19.8141634202908,71
5166,19.822117721061876,77
5167,19.83007361812048,70
5168,19.838031111466623,79
5169,19.845990201100303,60
5170,19.8539508870215,78
